Episode,Timestep,Reward,Loss,WinRate,Epsilon
3436,72872,-16.00,11.296734,34.31,0.0100
3437,72905,-5.00,12.295932,34.30,0.0100
3438,72934,65.33,11.183239,34.32,0.0100
3439,72959,-8.00,11.630454,34.31,0.0100
3440,72994,67.50,12.366733,34.33,0.0100
3441,73018,61.17,11.540889,34.35,0.0100
3442,73045,63.50,10.106228,34.37,0.0100
3443,73065,-19.00,10.782922,34.36,0.0100
3444,73090,59.67,12.150576,34.38,0.0100
3445,73104,-17.00,10.999826,34.37,0.0100
3446,73135,64.67,11.420670,34.39,0.0100
3447,73152,-22.00,11.056395,34.38,0.0100
3448,73167,-23.00,9.746017,34.37,0.0100
3449,73182,-19.00,11.047021,34.36,0.0100
3450,73204,59.17,11.458911,34.38,0.0100
3451,73221,-22.00,10.119795,34.37,0.0100
3452,73244,-10.00,12.294610,34.36,0.0100
3453,73268,-8.00,11.290858,34.35,0.0100
3454,73289,-11.00,11.116149,34.34,0.0100
3455,73307,-19.00,10.474980,34.33,0.0100
3456,73324,58.50,11.344569,34.35,0.0100
3457,73351,64.83,11.364076,34.37,0.0100
3458,73379,-7.00,12.051709,34.36,0.0100
3459,73405,65.17,11.417094,34.37,0.0100
3460,73427,-9.00,10.843106,34.36,0.0100
3461,73456,61.00,11.338699,34.38,0.0100
3462,73478,-7.00,10.694330,34.37,0.0100
3463,73501,58.83,10.953528,34.39,0.0100
3464,73531,64.00,10.928653,34.41,0.0100
3465,73561,63.33,11.772840,34.43,0.0100
3466,73583,-11.00,10.203997,34.42,0.0100
3467,73612,67.00,10.434200,34.44,0.0100
3468,73631,-17.00,10.194608,34.43,0.0100
3469,73660,67.50,10.146059,34.45,0.0100
3470,73685,-13.00,11.424003,34.44,0.0100
3471,73706,-18.00,12.168112,34.43,0.0100
3472,73713,-19.00,12.855335,34.42,0.0100
3473,73742,-6.00,11.516580,34.41,0.0100
3474,73758,-24.00,10.267068,34.40,0.0100
3475,73776,-17.00,11.658126,34.39,0.0100
3476,73795,58.17,11.264546,34.41,0.0100
3477,73812,-22.00,11.682847,34.40,0.0100
3478,73840,65.33,12.591556,34.42,0.0100
3479,73857,-21.00,10.891903,34.41,0.0100
3480,73878,-5.00,11.549621,34.40,0.0100
3481,73900,65.67,12.716950,34.42,0.0100
3482,73919,-19.00,10.585423,34.41,0.0100
3483,73938,-21.00,11.987949,34.40,0.0100
3484,73958,-18.00,12.805540,34.39,0.0100
3485,73965,-25.00,9.841019,34.38,0.0100
3486,73989,-6.00,12.106449,34.37,0.0100
3487,74011,62.17,12.642024,34.38,0.0100
3488,74041,64.67,12.641092,34.40,0.0100
3489,74069,-9.00,12.095807,34.39,0.0100
3490,74091,-18.00,12.362706,34.38,0.0100
3491,74119,66.17,11.770664,34.40,0.0100
3492,74136,-22.00,11.789226,34.39,0.0100
3493,74156,-7.00,11.048748,34.38,0.0100
3494,74171,-20.00,10.463002,34.37,0.0100
3495,74203,64.00,11.402339,34.39,0.0100
3496,74220,-18.00,11.779530,34.38,0.0100
3497,74242,56.00,10.513723,34.40,0.0100
3498,74272,69.17,11.445209,34.42,0.0100
3499,74291,-12.00,12.113631,34.41,0.0100
3500,74317,62.83,11.443105,34.43,0.0100
3501,74345,-5.00,11.706245,34.42,0.0100
3502,74369,-10.00,11.985624,34.41,0.0100
3503,74395,57.00,10.381145,34.43,0.0100
3504,74417,-7.00,10.871878,34.42,0.0100
3505,74441,-15.00,10.932410,34.41,0.0100
3506,74470,62.83,11.297984,34.43,0.0100
3507,74493,-5.00,12.400262,34.42,0.0100
3508,74514,-20.00,10.369055,34.41,0.0100
3509,74543,-8.00,11.422548,34.40,0.0100
3510,74558,-16.00,11.292424,34.39,0.0100
3511,74568,-26.00,11.643894,34.38,0.0100
3512,74591,-8.00,11.542798,34.37,0.0100
3513,74614,59.33,11.176107,34.39,0.0100
3514,74636,-11.00,11.343430,34.38,0.0100
3515,74665,60.17,10.505344,34.40,0.0100
3516,74687,-20.00,12.054708,34.39,0.0100
3517,74706,-21.00,11.125921,34.38,0.0100
3518,74726,-14.00,12.608878,34.37,0.0100
3519,74746,56.83,11.149519,34.38,0.0100
3520,74774,-7.00,11.860814,34.38,0.0100
3521,74800,61.33,11.780743,34.39,0.0100
3522,74819,-15.00,12.667447,34.38,0.0100
3523,74846,-7.00,12.617072,34.37,0.0100
3524,74866,56.00,11.691262,34.39,0.0100
3525,74885,-8.00,11.809177,34.38,0.0100
3526,74910,-8.00,12.895640,34.37,0.0100
3527,74931,-20.00,11.568372,34.36,0.0100
3528,74949,-15.00,10.940184,34.35,0.0100
3529,74974,61.67,11.701917,34.37,0.0100
3530,74993,-12.00,10.343121,34.36,0.0100
3531,75020,-13.00,12.772344,34.35,0.0100
3532,75039,-21.00,11.185271,34.34,0.0100
3533,75060,-20.00,10.856814,34.33,0.0100
3534,75077,-12.00,10.967089,34.32,0.0100
3535,75109,64.83,11.262293,34.34,0.0100
3536,75139,63.83,11.501805,34.36,0.0100
3537,75158,-21.00,11.804429,34.35,0.0100
3538,75182,-8.00,11.448881,34.34,0.0100
3539,75192,-21.00,12.294460,34.33,0.0100
3540,75213,-16.00,11.414215,34.32,0.0100
3541,75228,-22.00,13.315625,34.31,0.0100
3542,75245,-19.00,11.573330,34.30,0.0100
3543,75255,-26.00,11.961804,34.29,0.0100
3544,75272,-21.00,12.048082,34.28,0.0100
3545,75292,56.17,12.782337,34.30,0.0100
3546,75311,-15.00,11.042824,34.29,0.0100
3547,75324,-24.00,12.835379,34.28,0.0100
3548,75349,66.33,11.685735,34.30,0.0100
3549,75374,-6.00,10.591480,34.29,0.0100
3550,75395,-11.00,11.477523,34.28,0.0100
3551,75414,-19.00,11.230285,34.27,0.0100
3552,75429,-16.00,11.161653,34.26,0.0100
3553,75454,57.00,10.840554,34.28,0.0100
3554,75482,-7.00,11.538397,34.27,0.0100
3555,75498,-23.00,11.773557,34.26,0.0100
3556,75524,-9.00,12.357121,34.25,0.0100
3557,75553,67.83,11.363243,34.27,0.0100
3558,75573,-19.00,11.141055,34.26,0.0100
3559,75601,61.00,11.069587,34.28,0.0100
3560,75620,-21.00,10.723530,34.27,0.0100
3561,75638,-19.00,10.120650,34.26,0.0100
3562,75659,-16.00,12.003926,34.25,0.0100
3563,75685,55.17,12.524179,34.27,0.0100
3564,75704,-21.00,11.344881,34.26,0.0100
3565,75727,63.33,11.611069,34.28,0.0100
3566,75746,-19.00,11.111538,34.27,0.0100
3567,75770,-10.00,11.255504,34.26,0.0100
3568,75785,-18.00,12.333450,34.25,0.0100
3569,75811,62.67,12.177950,34.27,0.0100
3570,75838,63.00,12.305702,34.29,0.0100
3571,75857,-17.00,11.571076,34.28,0.0100
3572,75875,-21.00,11.352849,34.27,0.0100
3573,75894,-21.00,12.146174,34.26,0.0100
3574,75923,-10.00,11.693903,34.25,0.0100
3575,75944,-18.00,12.083124,34.24,0.0100
3576,75966,-7.00,11.700018,34.23,0.0100
3577,75995,-6.00,10.835253,34.22,0.0100
3578,76021,60.67,12.084947,34.24,0.0100
3579,76053,-4.00,11.499557,34.23,0.0100
3580,76076,-10.00,11.963962,34.22,0.0100
3581,76097,-20.00,12.456903,34.21,0.0100
3582,76124,-13.00,11.795876,34.20,0.0100
3583,76150,61.50,11.994586,34.22,0.0100
3584,76167,-20.00,13.064644,34.21,0.0100
3585,76188,-16.00,12.171932,34.20,0.0100
3586,76213,55.50,12.383668,34.22,0.0100
3587,76230,-22.00,11.305768,34.21,0.0100
3588,76242,-25.00,11.799709,34.20,0.0100
3589,76266,-4.00,11.803113,34.19,0.0100
3590,76294,60.50,13.655075,34.21,0.0100
3591,76310,-20.00,12.562391,34.20,0.0100
3592,76333,60.67,11.460461,34.21,0.0100
3593,76352,-17.00,13.337151,34.21,0.0100
3594,76372,64.17,10.916247,34.22,0.0100
3595,76392,-15.00,12.360909,34.21,0.0100
3596,76418,-9.00,11.106471,34.20,0.0100
3597,76437,-17.00,11.904669,34.20,0.0100
3598,76468,59.17,11.994118,34.21,0.0100
3599,76485,-22.00,12.356313,34.20,0.0100
3600,76510,63.50,11.736281,34.22,0.0100
3601,76534,57.67,12.455142,34.24,0.0100
3602,76558,58.00,12.630894,34.26,0.0100
3603,76583,-10.00,11.654814,34.25,0.0100
3604,76607,-17.00,12.233322,34.24,0.0100
3605,76626,-21.00,11.675324,34.23,0.0100
3606,76648,58.50,11.478007,34.25,0.0100
3607,76665,-20.00,11.431674,34.24,0.0100
3608,76690,59.50,12.844923,34.26,0.0100
3609,76709,-17.00,11.400199,34.25,0.0100
3610,76724,-22.00,12.701896,34.24,0.0100
3611,76743,-17.00,12.690124,34.23,0.0100
3612,76771,62.83,11.240780,34.25,0.0100
3613,76798,60.67,11.535947,34.27,0.0100
3614,76826,-7.00,11.010265,34.26,0.0100
3615,76848,-20.00,11.802786,34.25,0.0100
3616,76879,55.50,12.215898,34.26,0.0100
3617,76901,-18.00,11.627768,34.25,0.0100
3618,76922,-14.00,10.993437,34.25,0.0100
3619,76941,-17.00,12.601415,34.24,0.0100
3620,76960,57.83,11.997728,34.25,0.0100
3621,76989,-3.00,12.985570,34.24,0.0100
3622,77014,58.00,11.881246,34.26,0.0100
3623,77030,-26.00,11.777894,34.25,0.0100
3624,77046,-23.00,11.549486,34.24,0.0100
3625,77061,-21.00,11.290428,34.23,0.0100
3626,77080,58.17,12.737386,34.25,0.0100
3627,77100,-17.00,12.594362,34.24,0.0100
3628,77118,-23.00,12.467621,34.23,0.0100
3629,77143,60.67,12.531878,34.25,0.0100
3630,77171,-13.00,12.550049,34.24,0.0100
3631,77190,-6.00,13.471726,34.23,0.0100
3632,77213,-6.00,12.223394,34.22,0.0100
3633,77239,64.67,12.843011,34.24,0.0100
3634,77263,58.17,12.960683,34.26,0.0100
3635,77288,-10.00,12.763146,34.25,0.0100
3636,77304,-23.00,11.591511,34.24,0.0100
3637,77335,63.67,12.733008,34.26,0.0100
3638,77354,-17.00,12.263576,34.25,0.0100
3639,77370,-20.00,12.042948,34.24,0.0100
3640,77391,-9.00,10.557995,34.23,0.0100
3641,77416,62.67,12.226427,34.25,0.0100
3642,77443,62.33,11.903851,34.27,0.0100
3643,77467,65.83,12.314665,34.28,0.0100
3644,77487,-17.00,12.224224,34.28,0.0100
3645,77502,-24.00,12.289427,34.27,0.0100
3646,77519,-15.00,12.262909,34.26,0.0100
3647,77542,59.00,11.698620,34.27,0.0100
3648,77561,-19.00,12.770984,34.27,0.0100
3649,77589,-13.00,12.476671,34.26,0.0100
3650,77614,61.00,12.246657,34.27,0.0100
3651,77619,-29.00,12.523492,34.26,0.0100
3652,77639,-14.00,12.378819,34.26,0.0100
3653,77655,-19.00,11.689407,34.25,0.0100
3654,77679,-6.00,11.664845,34.24,0.0100
3655,77701,62.83,12.374231,34.25,0.0100
3656,77715,-17.00,12.712830,34.25,0.0100
3657,77735,-20.00,12.842992,34.24,0.0100
3658,77759,-10.00,12.972534,34.23,0.0100
3659,77782,53.00,11.882350,34.24,0.0100
3660,77799,-22.00,13.576158,34.23,0.0100
3661,77819,-20.00,11.594280,34.23,0.0100
3662,77835,-15.00,12.299322,34.22,0.0100
3663,77853,-21.00,13.636493,34.21,0.0100
3664,77873,-9.00,12.259016,34.20,0.0100
3665,77892,-19.00,12.556424,34.19,0.0100
3666,77909,-12.00,12.562268,34.18,0.0100
3667,77933,-6.00,12.749146,34.17,0.0100
3668,77954,-11.00,13.361086,34.16,0.0100
3669,77986,64.17,12.735080,34.18,0.0100
3670,78008,-18.00,11.832734,34.17,0.0100
3671,78035,-5.00,11.371899,34.16,0.0100
3672,78056,-18.00,12.615631,34.15,0.0100
3673,78078,-7.00,12.601684,34.14,0.0100
3674,78095,-12.00,12.314356,34.13,0.0100
3675,78124,58.17,12.456375,34.15,0.0100
3676,78141,-23.00,11.677061,34.14,0.0100
3677,78158,-15.00,12.564814,34.13,0.0100
3678,78181,62.33,12.123878,34.15,0.0100
3679,78194,-21.00,11.916843,34.14,0.0100
3680,78218,-19.00,12.056818,34.13,0.0100
3681,78233,-16.00,12.542594,34.12,0.0100
3682,78251,-21.00,12.236942,34.11,0.0100
3683,78267,-23.00,12.591975,34.10,0.0100
3684,78288,-20.00,11.801341,34.09,0.0100
3685,78309,-7.00,12.471436,34.08,0.0100
3686,78329,-9.00,12.871275,34.07,0.0100
3687,78348,-21.00,12.690541,34.07,0.0100
3688,78371,-10.00,12.647203,34.06,0.0100
3689,78390,-21.00,11.644417,34.05,0.0100
3690,78418,58.67,12.351133,34.07,0.0100
3691,78442,64.00,13.053349,34.08,0.0100
3692,78464,-11.00,12.417899,34.07,0.0100
3693,78482,-6.00,12.542035,34.06,0.0100
3694,78511,68.33,12.949855,34.08,0.0100
3695,78531,-12.00,12.530791,34.07,0.0100
3696,78559,64.50,11.716092,34.09,0.0100
3697,78584,-19.00,11.899640,34.08,0.0100
3698,78599,-22.00,11.808926,34.07,0.0100
3699,78622,64.17,10.950788,34.09,0.0100
3700,78639,-22.00,12.390701,34.08,0.0100
3701,78665,-9.00,12.081281,34.07,0.0100
3702,78680,-22.00,10.863689,34.06,0.0100
3703,78705,-6.00,12.700271,34.05,0.0100
3704,78731,-9.00,12.017663,34.04,0.0100
3705,78753,-7.00,12.616844,34.04,0.0100
3706,78778,60.17,13.356328,34.05,0.0100
3707,78799,63.50,12.134935,34.07,0.0100
3708,78822,-20.00,11.025798,34.06,0.0100
3709,78845,-8.00,12.427676,34.05,0.0100
3710,78868,59.17,13.169212,34.07,0.0100
3711,78898,61.33,12.955314,34.09,0.0100
3712,78914,-22.00,11.635134,34.08,0.0100
3713,78940,61.00,11.908961,34.10,0.0100
3714,78956,-22.00,11.267327,34.09,0.0100
3715,78977,-20.00,11.238000,34.08,0.0100
3716,79001,-8.00,12.207102,34.07,0.0100
3717,79025,-8.00,12.296812,34.06,0.0100
3718,79054,55.83,12.442820,34.08,0.0100
3719,79071,-20.00,13.475168,34.07,0.0100
3720,79094,-10.00,12.771100,34.06,0.0100
3721,79120,55.00,12.723330,34.08,0.0100
3722,79125,-29.00,12.720325,34.07,0.0100
3723,79147,58.83,11.713493,34.09,0.0100
3724,79167,-21.00,12.858954,34.08,0.0100
3725,79190,-10.00,11.528775,34.07,0.0100
3726,79206,-21.00,11.748363,34.06,0.0100
3727,79234,59.83,11.773570,34.08,0.0100
3728,79265,-8.00,11.885072,34.07,0.0100
3729,79286,-9.00,11.640761,34.06,0.0100
3730,79312,62.33,12.348869,34.08,0.0100
3731,79332,-10.00,12.471367,34.07,0.0100
3732,79360,66.67,12.076874,34.08,0.0100
3733,79377,-20.00,12.294559,34.07,0.0100
3734,79401,-6.00,12.032631,34.07,0.0100
3735,79423,57.83,12.367327,34.08,0.0100
3736,79447,57.17,11.226160,34.10,0.0100
3737,79467,-19.00,11.847839,34.09,0.0100
3738,79492,57.83,12.863357,34.11,0.0100
3739,79517,-10.00,13.156162,34.10,0.0100
3740,79544,-9.00,12.534202,34.09,0.0100
3741,79576,65.17,11.935617,34.11,0.0100
3742,79603,63.17,11.489669,34.13,0.0100
3743,79616,-21.00,12.671656,34.12,0.0100
3744,79645,66.17,11.972801,34.13,0.0100
3745,79656,-26.00,13.295498,34.13,0.0100
3746,79676,-5.00,12.138636,34.12,0.0100
3747,79695,-17.00,12.082419,34.11,0.0100
3748,79714,55.67,12.378813,34.12,0.0100
3749,79734,-19.00,11.160872,34.12,0.0100
3750,79759,63.17,11.692372,34.13,0.0100
3751,79778,-15.00,13.106738,34.12,0.0100
3752,79796,-17.00,11.557485,34.12,0.0100
3753,79827,-4.00,12.348511,34.11,0.0100
3754,79852,54.67,12.103746,34.12,0.0100
3755,79872,-15.00,12.261724,34.11,0.0100
3756,79890,-21.00,11.353158,34.11,0.0100
3757,79909,57.50,12.673177,34.12,0.0100
3758,79926,-22.00,12.859605,34.11,0.0100
3759,79943,-17.00,11.171785,34.10,0.0100
3760,79950,-28.00,12.095696,34.10,0.0100
3761,79971,-20.00,12.356679,34.09,0.0100
3762,79997,-7.00,11.790050,34.08,0.0100
3763,80029,64.83,11.856958,34.10,0.0100
3764,80054,-10.00,12.295397,34.09,0.0100
3765,80076,-18.00,12.123420,34.08,0.0100
3766,80094,-21.00,13.629406,34.07,0.0100
3767,80112,-17.00,12.110932,34.06,0.0100
3768,80140,62.00,12.623865,34.08,0.0100
3769,80157,-20.00,10.707145,34.07,0.0100
3770,80174,-19.00,12.829685,34.06,0.0100
3771,80198,-8.00,12.852732,34.05,0.0100
3772,80213,-22.00,11.585079,34.04,0.0100
3773,80232,-12.00,12.628377,34.03,0.0100
3774,80260,53.33,11.744720,34.05,0.0100
3775,80287,55.17,12.508979,34.07,0.0100
3776,80310,-20.00,12.931417,34.06,0.0100
3777,80341,65.00,11.301369,34.07,0.0100
3778,80360,-12.00,12.314654,34.07,0.0100
3779,80386,61.00,12.361436,34.08,0.0100
3780,80413,57.67,11.136108,34.10,0.0100
3781,80432,-19.00,11.471789,34.09,0.0100
3782,80450,-12.00,12.921288,34.08,0.0100
3783,80480,-12.00,11.889729,34.07,0.0100
3784,80500,61.00,13.369243,34.09,0.0100
3785,80524,60.50,12.438904,34.11,0.0100
3786,80543,-21.00,11.573570,34.10,0.0100
3787,80564,-18.00,12.586305,34.09,0.0100
3788,80595,-2.00,11.479397,34.08,0.0100
3789,80616,-18.00,12.453323,34.07,0.0100
3790,80642,-13.00,11.523321,34.06,0.0100
3791,80668,61.83,13.027499,34.08,0.0100
3792,80684,-9.00,12.099389,34.07,0.0100
3793,80705,-14.00,11.980036,34.06,0.0100
3794,80728,54.00,11.943249,34.08,0.0100
3795,80750,-9.00,11.509213,34.07,0.0100
3796,80771,-7.00,12.340650,34.06,0.0100
3797,80792,-9.00,12.464394,34.05,0.0100
3798,80818,58.33,11.617043,34.07,0.0100
3799,80851,62.33,11.866538,34.09,0.0100
3800,80879,-9.00,12.943380,34.08,0.0100
3801,80902,60.50,12.421853,34.10,0.0100
3802,80930,-7.00,11.164657,34.09,0.0100
3803,80948,-17.00,11.612168,34.08,0.0100
3804,80969,-11.00,11.497679,34.07,0.0100
3805,80998,65.33,11.229685,34.09,0.0100
3806,81015,-22.00,11.918713,34.08,0.0100
3807,81035,-16.00,12.736407,34.07,0.0100
3808,81056,-11.00,11.809276,34.06,0.0100
3809,81077,-11.00,12.519295,34.05,0.0100
3810,81107,-8.00,11.153113,34.04,0.0100
3811,81131,-6.00,12.270335,34.03,0.0100
3812,81149,-12.00,11.143821,34.02,0.0100
3813,81176,-9.00,11.591525,34.02,0.0100
3814,81194,-21.00,11.963451,34.01,0.0100
3815,81216,-16.00,12.093801,34.00,0.0100
3816,81241,62.33,10.420923,34.01,0.0100
3817,81268,59.67,12.324620,34.03,0.0100
3818,81284,-18.00,13.984037,34.02,0.0100
3819,81310,63.50,12.023478,34.04,0.0100
3820,81332,-20.00,12.565546,34.03,0.0100
3821,81356,-8.00,13.398578,34.02,0.0100
3822,81381,-6.00,11.697650,34.01,0.0100
3823,81402,-20.00,12.152124,34.00,0.0100
3824,81427,60.17,12.166702,34.02,0.0100
3825,81450,-16.00,12.231667,34.01,0.0100
3826,81470,-13.00,13.048949,34.00,0.0100
3827,81493,57.67,13.150663,34.02,0.0100
3828,81523,61.33,12.712709,34.04,0.0100
3829,81539,-20.00,12.996021,34.03,0.0100
3830,81560,-7.00,12.186140,34.02,0.0100
3831,81584,-10.00,11.344161,34.01,0.0100
3832,81608,-6.00,12.032869,34.00,0.0100
3833,81627,-17.00,11.835417,33.99,0.0100
